ind,mother,father,generation
656925,656930,656929,6
209455,750991,750990,6
70830,70851,70850,6
753504,753507,753506,6
750863,750866,750865,6
118735,61553,92783,6
89955,72759,72758,6
202597,202602,202601,6
800098,49290,49289,6
800718,451940,451939,6
87310,87325,87324,6
46206,57030,57029,6
400458,62888,62887,6
612688,85529,85528,6
450076,45382,45381,6
25063,17515,25089,6
809740,609803,609802,6
709818,751081,751080,6
222687,282815,282813,6
654446,616116,616115,6
754245,10378,10377,6
855753,551820,551818,6
857413,675280,675278,6
703761,88021,88020,6
859447,859450,859449,6
859453,201454,71234,6
47811,64415,64414,6
859917,221132,221131,6
115310,115319,115318,6
464976,95192,95191,6
35875,34017,34016,6
750984,451547,451546,6
705130,657091,657090,6
862695,300074,300073,6
94989,86492,86491,6
293045,109957,109956,6
600015,75973,75972,6
95158,40651,40650,6
711175,94998,94997,6
88824,15746,15745,6
868859,868862,868861,6
293851,54581,54580,6
82127,82134,82133,6
870583,357127,357126,6
218905,451409,451408,6
750897,402921,402920,6
361531,255659,255658,6
613883,606223,606222,6
10016,10031,10030,6
19480,19505,55984,6
10608,10647,10646,6
21971,14560,14559,6
11852,11883,15737,6
12682,12717,12716,6
12106,12157,12156,6
13704,13737,13577,6
13710,65173,65172,6
13712,13743,13742,6
13714,12207,12206,6
16596,16649,16648,6
14855,20091,20090,6
14891,10601,10600,6
83951,20087,20086,6
11810,11843,11842,6
18039,18060,18059,6
12120,12173,12172,6
16014,611561,611560,6
16542,10577,10576,6
16690,34302,34301,6
13951,65135,65134,6
11814,18559,18558,6
53055,84854,84853,6
12160,12205,12204,6
17998,65143,65142,6
19440,15538,15537,6
20226,22024,22023,6
20228,19374,20104,6
15220,83954,50048,6
12166,12950,12949,6
22333,11835,11834,6
45123,23531,23530,6
102612,10073,10072,6
10542,10577,10576,6
18933,48007,48006,6
27427,19372,19371,6
17014,10547,10546,6
53531,84909,12365,6
27482,49390,49389,6
49167,29198,29197,6
53314,21233,21232,6
30245,30272,30271,6
12361,12416,12415,6
18959,18986,18985,6
39667,11905,11904,6
21724,12928,12927,6
40982,116253,20068,6
41704,677670,677669,6
10538,11891,11890,6
49075,10553,10552,6
16578,19507,19506,6
49206,49227,49226,6
20220,70192,70191,6
45373,37910,37909,6
45377,45388,45387,6
102864,11380,11379,6
47898,27088,27087,6
49267,29154,29153,6
21734,21763,21762,6
49835,54857,49230,6
31466,31565,31564,6
50277,50282,50289,6
50279,50294,50293,6
16145,16176,16175,6
102408,21763,21762,6
10825,10880,10879,6
10827,30272,30271,6
40745,54524,54523,6
102868,11374,11373,6
55283,102430,102429,6
53470,37505,37504,6
53472,53487,53486,6
54067,54076,64204,6
14666,10880,10879,6
11216,10585,10584,6
23502,23537,23536,6
17155,17172,17171,6
62403,20089,15549,6
63134,63012,63011,6
103760,103765,103764,6
64192,64223,64222,6
24269,10924,10923,6
46313,14560,14559,6
103530,16651,16650,6
17143,12888,12887,6
10560,10557,10556,6
67917,55395,55394,6
40437,40446,40445,6
14535,20427,24445,6
10315,30284,30283,6
69675,111395,69679,6
64890,49510,49509,6
32332,49510,49509,6
69677,20245,20244,6
70993,70996,70995,6
72804,68937,69772,6
103343,65139,65138,6
54971,54986,54985,6
54063,10342,10341,6
16536,26763,33240,6
68700,16001,16000,6
75409,20754,20753,6
14686,12221,12220,6
77547,77574,77573,6
49383,49388,49387,6
78440,78443,61305,6
21995,20251,20250,6
79463,79468,79467,6
20935,29154,29153,6
102425,32491,32490,6
83957,22024,22023,6
40557,83976,83975,6
66677,66686,66685,6
91458,61465,61464,6
62538,10926,10925,6
50558,50569,50568,6
95181,95194,95193,6
18560,18575,18574,6
11367,65171,65170,6
103532,27279,103536,6
103482,30282,30281,6
45487,103742,103741,6
104246,54847,54846,6
14817,11237,11236,6
104673,10557,10556,6
40137,40840,40839,6
20416,20435,20434,6
10843,29150,70221,6
107749,107765,107764,6
109454,109472,109471,6
110839,103744,103743,6
110841,80557,80556,6
103089,46403,46402,6
117033,117040,117039,6
86855,86862,86861,6
270086,270107,270106,6
802279,97104,97103,6
657076,657079,657078,6
360382,616977,616976,6
820113,801343,801342,6
129422,221156,221155,6
66566,54585,54584,6
90942,88128,88127,6
129462,74981,74980,6
282584,47523,47522,6
129477,53955,53954,6
129492,68864,68863,6
129494,257177,257176,6
676412,620479,620478,6
130107,607101,607100,6
130878,619569,619568,6
130882,352184,130885,6
858666,273338,273337,6
224662,224665,224664,6
475842,208131,208130,6
820990,703528,703531,6
456045,89325,89324,6
550517,61479,61478,6
626125,626128,626127,6
614826,614829,614828,6
468487,251147,251145,6
142684,83389,83388,6
352870,256213,256212,6
605325,110277,110276,6
144722,284630,284629,6
297975,297974,297973,6
462878,203562,203561,6
17569,17582,17581,6
12670,15508,15507,6
550992,39838,39837,6
87070,74301,74300,6
213568,623825,623824,6
352381,352389,352388,6
45653,45668,45667,6
218117,91182,91181,6
219773,219783,219782,6
219775,99105,99104,6
605818,605856,605855,6
219888,96884,96883,6
222401,92478,92477,6
222425,552376,552374,6
78650,78661,78660,6
223006,72809,72808,6
103144,12900,13985,6
55360,31465,31464,6
117093,22179,22178,6
252515,57744,57743,6
88492,60192,60191,6
93920,46598,46597,6
269570,61802,61801,6
269568,54742,54741,6
274417,617002,617001,6
600082,95871,95870,6
48434,70202,70201,6
14119,27080,27079,6
278266,109304,109303,6
283241,351852,351851,6
284267,268235,268234,6
284269,284289,284288,6
287855,62111,62110,6
362273,268161,268160,6
60151,60190,60189,6
623919,113471,113470,6
408085,222430,222429,6
408205,408208,408207,6
283554,95081,95080,6
754156,269589,269588,6
458133,68229,68228,6
36720,36751,36750,6
64176,35445,35444,6
290315,290318,290317,6
27352,27375,27374,6
401609,92768,92767,6
358643,120931,120930,6
443726,443729,443728,6
617176,93099,93098,6
453496,30298,30297,6
617477,37246,37245,6
458525,458529,458528,6
459256,39454,39453,6
260794,33303,33302,6
672768,218120,218119,6
470173,470176,470175,6
470681,470684,470683,6
259757,16587,16586,6
473471,473474,473473,6
813956,274035,274034,6
93620,39840,39839,6
86159,53050,53049,6
43909,70192,70191,6
608701,37914,37913,6
615884,81787,81786,6
615890,201128,46305,6
616448,616463,616462,6
616450,87986,87985,6
616452,609669,609668,6
272279,272284,113310,6
272281,550582,550581,6
275825,618655,618654,6
33905,33922,33921,6
650140,650145,650144,6
16612,16675,112254,6
656764,656798,656797,6
91090,42885,42884,6
42394,42421,42420,6
70633,11251,11250,6
702272,702275,702274,6
672079,27839,27838,6
362511,48015,48014,6
78687,48784,40391,6
853204,853207,853206,6
60622,60691,60690,6
203686,95649,95648,6
711568,250196,711570,6
352369,404589,404588,6
600662,33261,33260,6
34287,10922,10921,6
750922,750947,750946,6
85719,91525,91524,6
819410,263572,263571,6
108531,34025,34024,6
853535,204309,204308,6
68352,68361,68360,6
855761,855764,855763,6
710392,716470,716469,6
859185,46123,46122,6
23160,23209,23208,6
860811,626989,626988,6
458131,47895,47894,6
860864,78888,78887,6
289662,224979,224978,6
75753,16703,16702,6
27836,21616,21615,6
450152,450156,450155,6
868871,251252,251251,6
624836,624861,624860,6
71222,71237,71236,6
868906,360285,360284,6
868913,92065,92064,6
870585,458780,458779,6
870589,870594,870593,6
860260,109062,109061,6
10502,10521,10520,6
11854,11887,11886,6
12835,20421,20420,6
13084,13117,13116,6
13086,13119,13118,6
15188,15223,15222,6
15602,15623,15622,6
15972,11905,11904,6
16544,82825,82824,6
49379,31469,70189,6
21216,21235,21234,6
21210,30027,30026,6
26584,14033,83487,6
40563,40570,40569,6
27484,48784,40391,6
63003,63016,63015,6
45375,53237,53236,6
48394,48407,48406,6
14843,22024,22023,6
53611,70166,14056,6
45027,15995,15994,6
54228,54249,54248,6
54232,54251,54250,6
63780,17037,17036,6
103347,10597,10596,6
40139,40152,40151,6
65967,18978,18977,6
65969,10328,10327,6
13931,13948,13947,6
54157,19073,19072,6
77444,13528,13527,6
69706,32425,32424,6
49718,18932,18931,6
71806,10567,10566,6
10544,10581,10580,6
73500,21723,21722,6
57108,53237,53236,6
62248,55377,55376,6
55780,55799,55798,6
102471,102482,102481,6
63163,13524,13523,6
24391,24452,24451,6
103534,10924,10923,6
10815,10864,10863,6
102850,27279,103536,6
107751,107769,107768,6
111907,102598,102597,6
85039,85042,85041,6
49200,49219,49218,6
129059,665393,665392,6
129090,352448,352446,6
129482,129485,129484,6
129499,286277,286276,6
129501,673902,673901,6
254752,254759,254758,6
130864,130867,130866,6
132951,132954,132953,6
824870,267158,267157,6
132972,267158,267157,6
102016,102035,102034,6
40628,40635,40634,6
215557,23745,23744,6
217965,80531,80530,6
252517,252530,252529,6
278102,278109,278108,6
278104,278111,278110,6
278260,274738,274737,6
278262,89954,89953,6
279745,279744,279743,6
46487,103000,102999,6
40559,40566,40565,6
212340,212343,212342,6
210635,622895,210637,6
295540,295543,295542,6
400361,352180,352179,6
113713,113726,113725,6
753381,753384,753383,6
809267,809288,809287,6
615888,350402,350401,6
615894,615897,615896,6
601086,91025,91024,6
46858,43708,43707,6
17996,12898,12897,6
656766,750375,750374,6
663749,663752,663751,6
62871,15631,15630,6
73455,55377,55376,6
651152,76118,76117,6
673889,673894,673893,6
673891,673896,673895,6
104444,17013,17012,6
49815,17982,17981,6
700311,603370,603368,6
66421,13526,13525,6
711312,714242,62978,6
458539,252974,80548,6
106408,14544,15737,6
66321,13544,13543,6
711191,222424,222423,6
860872,114411,114410,6
95552,95563,95562,6
862345,862348,862347,6
76666,76679,76678,6
868873,868879,868878,6
868884,868887,868886,6
288364,288379,288378,6
868910,83740,83739,6
402499,402508,402507,6
868917,868920,868919,6
802206,802209,802208,6
284083,284101,284100,6
284085,401153,401152,6
870591,870599,870598,6
718814,109086,109085,6
10500,10517,10516,6
12837,12862,12861,6
42088,13946,13945,6
21081,21102,21101,6
53234,48009,48008,6
69708,27208,27207,6
130868,130871,130870,6
132974,804538,804537,6
200025,614685,614684,6
408079,117526,117525,6
408081,605203,605202,6
95566,95583,95582,6
118506,36241,36240,6
10103,0,0,7
26184,0,0,7
26639,0,0,7
84470,0,0,7
33377,0,0,7
49445,0,0,7
419369,0,0,7
95142,0,0,7
95379,0,0,7
95381,0,0,7
95472,0,0,7
137842,0,0,7
137844,0,0,7
103581,0,0,7
134172,0,0,7
212239,0,0,7
262320,0,0,7
269524,0,0,7
278796,0,0,7
206160,0,0,7
224979,0,0,7
715154,0,0,7
297752,0,0,7
297754,0,0,7
132810,0,0,7
362290,0,0,7
408212,0,0,7
408875,0,0,7
434801,0,0,7
470684,0,0,7
659222,0,0,7
676568,0,0,7
700829,0,0,7
714586,0,0,7
863074,0,0,7
863032,0,0,7
714635,0,0,7
715085,0,0,7
715087,0,0,7
715357,0,0,7
715427,0,0,7
828441,0,0,7
717672,0,0,7
717676,0,0,7
718744,0,0,7
754161,0,0,7
215708,0,0,7
813412,0,0,7
291288,0,0,7
863096,0,0,7
863028,0,0,7
863046,0,0,7
863104,0,0,7
863897,0,0,7
358148,0,0,7
865489,0,0,7
10882,0,0,7
25686,0,0,7
35882,0,0,7
37292,0,0,7
39940,0,0,7
39944,0,0,7
52503,0,0,7
61055,0,0,7
63591,0,0,7
69848,0,0,7
268638,0,0,7
77895,0,0,7
84244,0,0,7
95077,0,0,7
351854,0,0,7
97990,0,0,7
97994,0,0,7
99715,0,0,7
204034,0,0,7
204698,0,0,7
212446,0,0,7
213000,0,0,7
251144,0,0,7
36303,0,0,7
351614,0,0,7
658908,0,0,7
408208,0,0,7
600640,0,0,7
614632,0,0,7
650258,0,0,7
711182,0,0,7
715067,0,0,7
863040,0,0,7
820116,0,0,7
864349,0,0,7
863899,0,0,7
866830,0,0,7
868864,0,0,7
77052,38157,38156,7
408877,408881,408880,7
714639,714641,863043,7
714915,863094,863093,7
715143,408747,408746,7
31798,32002,32001,7
17158,0,0,7
86496,86502,86501,7
295192,295197,295196,7
408092,0,0,7
408216,715190,715189,7
863034,863106,863105,7
863086,863090,863089,7
715880,715884,715883,7
712314,714552,714551,7
716762,0,0,7
711976,0,0,7
863122,715131,715130,7
408743,408747,408746,7
865281,140081,140080,7
288087,0,0,7
77897,18388,18387,7
78072,33855,33854,7
97992,98024,98023,7
224732,38684,38683,7
711882,863062,863061,7
35186,35238,35237,7
408935,864046,864045,7
212233,77054,77053,7
10667,41185,29385,7
15828,15856,15855,7
21150,21170,21169,7
21481,10402,10401,7
48860,29584,29583,7
56529,18655,18654,7
25698,61264,61263,7
26637,82423,82422,7
29282,29400,29399,7
13825,13859,13858,7
34340,34386,34385,7
661679,76896,76895,7
37063,37115,32876,7
37065,37119,37118,7
44732,31792,31791,7
16296,16326,16325,7
37671,65758,65757,7
50405,70304,70303,7
59219,38563,38562,7
59557,59635,59634,7
39578,70300,70299,7
59261,48464,48463,7
59217,20125,20124,7
56216,51511,51510,7
83833,29432,29431,7
352249,104887,104886,7
85998,86028,86027,7
88576,20830,20829,7
61001,49400,49399,7
90572,34645,34644,7
95244,61318,61317,7
61272,61264,61263,7
95583,38137,38136,7
97468,97480,97479,7
56575,56643,56642,7
32555,32639,32638,7
120495,78082,78081,7
95266,37117,63173,7
19525,30546,30545,7
77050,77054,77053,7
287987,25704,25703,7
63372,63390,63389,7
259354,62000,61999,7
101681,101711,101710,7
258337,0,0,7
202610,406918,406917,7
272479,44782,44781,7
611501,10145,10144,7
55560,32761,32760,7
121693,97480,97479,7
42585,81735,81734,7
91200,21787,12581,7
462409,76896,76895,7
461590,461592,461591,7
462642,123029,123028,7
255430,101711,101710,7
51914,15856,15855,7
250613,31902,41253,7
606905,96912,96911,7
201079,750385,750384,7
66881,56270,66886,7
613229,414227,414226,7
614167,18370,18369,7
14365,15864,15863,7
73854,34171,34170,7
462537,96437,96436,7
102278,61318,61317,7
10097,10139,10138,7
10149,10195,10194,7
14185,14245,14244,7
32565,32657,32656,7
15830,11082,11081,7
15832,15860,15859,7
16747,16815,16814,7
37332,13608,13607,7
20362,65287,21530,7
49147,23897,23896,7
51740,38954,38953,7
61292,61328,61327,7
25700,25684,25683,7
51463,51541,56213,7
36253,36309,36308,7
29222,29304,29303,7
29320,29462,29461,7
30452,30586,30585,7
34131,30135,30134,7
35493,12558,12557,7
35884,35906,35905,7
38419,38527,38526,7
59151,52605,52604,7
41062,32597,32596,7
97569,14339,14338,7
56112,48290,56219,7
44734,31814,31813,7
78026,58686,58685,7
58439,60406,60405,7
809903,677602,677601,7
48236,58686,48287,7
49989,52653,52652,7
51449,30540,30539,7
51461,51537,51536,7
51467,15824,15823,7
51543,32793,32792,7
51545,51607,19212,7
51471,51549,51548,7
52457,52563,52562,7
50775,52613,52612,7
56254,13885,13884,7
57066,10677,10676,7
57028,11092,11091,7
57825,57935,57934,7
57905,32601,32600,7
14279,74325,74324,7
59017,59149,59148,7
63360,48545,59278,7
59998,60020,60019,7
60793,58232,58231,7
50156,29524,29523,7
63593,52653,52652,7
20794,14008,14007,7
65545,65551,65550,7
30366,30460,30459,7
68514,16332,16331,7
74989,74999,74998,7
37326,31698,31697,7
24532,48083,48082,7
86280,44459,44458,7
87039,43788,43787,7
87150,87188,87187,7
17813,28613,28612,7
87890,35499,35498,7
92825,11010,11009,7
94748,94768,94767,7
95206,54349,54348,7
95385,0,0,7
45949,52481,52480,7
110247,13871,13870,7
53062,58584,58583,7
97265,30173,30172,7
97466,97478,97477,7
97846,255609,255608,7
70078,118553,118552,7
115384,28536,28535,7
267338,101705,101704,7
58644,58678,58677,7
353768,28492,28491,7
215453,18639,18638,7
100252,252272,252271,7
72698,34147,34146,7
809764,27749,27748,7
421021,675720,675719,7
57376,251294,251293,7
70048,29346,29345,7
613285,118279,118278,7
204714,77384,77383,7
602782,63352,57968,7
352851,23036,23035,7
58192,52197,52196,7
112744,29636,29635,7
253339,19734,203671,7
63905,51856,51855,7
75772,48266,48265,7
200937,115957,115956,7
94281,201366,62021,7
108369,119137,119136,7
56136,49676,49675,7
255736,255738,255737,7
253238,101065,101064,7
254566,55405,55404,7
270153,22735,22734,7
22651,41381,41380,7
607816,99461,99460,7
78814,24945,24944,7
202357,60020,60019,7
203076,31629,31628,7
59428,59436,59435,7
211315,100902,100901,7
41493,41539,41538,7
78321,79350,78312,7
212601,212607,212606,7
352660,352662,352661,7
101911,19750,19749,7
108135,83291,83290,7
57042,65241,24623,7
259356,41389,41388,7
22279,48480,48479,7
261454,75118,75117,7
609496,81631,81630,7
99377,19764,19763,7
265838,47252,47251,7
351042,19868,19867,7
268026,602208,602207,7
269652,269656,269655,7
614767,254619,254618,7
271648,282326,282325,7
203359,203363,203362,7
117384,117391,117390,7
81838,30474,30473,7
38858,38922,38921,7
70472,38032,38031,7
44658,44730,44729,7
281159,93840,38170,7
24160,24204,79341,7
95236,25678,25677,7
26314,26330,26329,7
250974,250982,250981,7
100836,0,0,7
102920,52587,52586,7
121695,53788,53787,7
301811,115736,115735,7
57487,18234,48108,7
81836,23819,23818,7
354506,81649,81648,7
56058,56140,56139,7
659790,88083,88082,7
254522,31844,31843,7
612149,96568,96567,7
262722,262726,218635,7
119074,34641,13633,7
350150,56653,96434,7
45977,60420,60419,7
63994,48330,115737,7
670335,81147,81146,7
551348,94746,94745,7
204042,29418,29393,7
602067,14441,14440,7
61322,39279,39278,7
606215,606217,606216,7
607225,451377,81400,7
93671,203241,203240,7
99260,99284,99283,7
351046,67082,67081,7
610557,351811,351810,7
612297,52483,52482,7
617732,111789,111788,7
119736,101532,119737,7
105675,68154,68153,7
656916,271729,271728,7
81923,81955,81954,7
111161,52181,52180,7
119373,67054,67053,7
253751,29252,29251,7
27921,26330,26329,7
452662,105643,105642,7
404597,81689,81688,7
800101,97787,97786,7
62569,48266,48265,7
24594,24626,24625,7
263020,19772,19771,7
30430,30554,30553,7
32553,32635,32634,7
98769,204737,204736,7
862033,76270,76269,7
710220,33118,200782,7
36745,33361,33360,7
10093,45302,10130,7
12745,21529,21528,7
12749,11474,11473,7
13354,80345,80344,7
13406,13433,13432,7
14004,253189,253188,7
14006,45441,45440,7
45192,51252,51251,7
15257,51776,51775,7
16047,16059,16058,7
16220,301108,16253,7
17523,0,0,7
82381,51218,51217,7
203659,50063,50062,7
54855,54871,54870,7
20688,551932,551931,7
255825,30644,30643,7
25398,250184,250183,7
60318,39874,39873,7
45682,39942,39941,7
28396,30632,30631,7
23857,52169,52168,7
25100,34957,34956,7
25526,25532,25531,7
21300,71251,10146,7
26589,26613,26612,7
26817,14970,14969,7
26821,26859,26858,7
42300,35477,35476,7
26883,26903,26902,7
27387,12245,12244,7
27389,21638,21637,7
29322,29466,29465,7
30482,30624,30623,7
34895,34587,34586,7
32358,30125,30124,7
32505,32571,32570,7
32507,32575,48287,7
32517,32591,32590,7
33383,33457,33456,7
34338,34382,34381,7
35280,11056,11055,7
36598,36608,36607,7
35292,35320,35319,7
17045,83534,83533,7
37003,21041,21040,7
37007,37061,37060,7
37699,61035,14408,7
38141,38163,38162,7
38417,38457,38456,7
38481,38499,38498,7
38485,38499,38498,7
39548,39570,39569,7
51397,51455,51454,7
39946,51272,51271,7
48188,48230,48229,7
95071,42117,42116,7
42298,30558,30557,7
45861,34973,34972,7
53987,54005,54004,7
45546,32360,32359,7
55544,15836,15835,7
411805,79565,79564,7
46261,21180,21179,7
46358,46366,46365,7
73808,46889,46888,7
45518,13797,13796,7
48262,32659,32658,7
49648,13797,13796,7
51379,51425,51424,7
51451,13215,13214,7
52455,52559,52558,7
52493,30624,30623,7
54317,30428,30427,7
